datacenter,canceled_job,hours_before_execution,request_month,request_week,request_day,peak_gpu_hours,offpeak_gpu_hours,num_primary_processes,num_auxiliary_processes,num_background_processes,service_tier,client_type,request_channel,returning_client,previous_job_cancellations,successful_previous_jobs,reserved_gpu_type,assigned_gpu_type,resource_modifications,reservation_commitment,queue_wait_time,workload_profile,estimated_cost_per_hour,reserved_storage_units,special_resource_requests,total_gpu_hours,total_processes,high_value_client
GPU_Cluster_AA,1,180,10,41,5,0.0,96257.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,79.0,0,0,96257.1,2.0,0
GPU_Cluster_BB,0,33,11,46,10,0.0,110244.1,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,team_project,42.0,0,1,110244.1,1.0,0
GPU_Cluster_BB,1,112,6,24,9,14761.9,34666.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,132.6,0,0,49428.5,2.0,0
GPU_Cluster_BB,0,60,11,47,19,9119.8,16374.7,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T4,GPU_T4,1,no_commitment,0,single_experiment,98.1,0,1,25494.5,1.0,0
GPU_Cluster_AA,0,99,7,27,3,22794.3,110659.5,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,long_term_contract,58.95,0,0,133453.8,2.0,0
GPU_Cluster_BB,1,52,5,20,11,0.0,26909.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,140.4,0,0,26909.9,2.0,1
GPU_Cluster_AA,0,21,10,43,22,27600.1,100452.7,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,multi_run_experiment,60.0,1,2,128052.8,2.0,0
GPU_Cluster_AA,1,82,2,7,7,27500.1,0.0,2,0.0,0,standard,research_consortium,broker_platform,1,1,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,86.0,0,0,27500.1,2.0,0
GPU_Cluster_BB,1,12,11,46,14,0.0,8402.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,1,0,GPU_T4,GPU_T4,0,no_commitment,0,long_term_contract,107.0,0,1,8402.1,2.0,0
GPU_Cluster_BB,0,17,2,8,21,0.0,26759.1,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,80.0,0,0,26759.1,2.0,0
GPU_Cluster_BB,0,377,10,42,14,0.0,24800.8,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,115.0,0,1,24800.8,2.0,0
GPU_Cluster_AA,0,103,2,7,9,0.0,27849.7,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,50.0,0,0,27849.7,2.0,0
GPU_Cluster_BB,0,10,4,15,9,9248.9,10815.2,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,90.0,0,1,20064.1,2.0,0
GPU_Cluster_BB,0,111,4,14,3,12144.7,13265.9,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,95.0,0,1,25410.6,2.0,0
GPU_Cluster_AA,0,191,4,17,22,12782.9,32952.2,2,0.0,0,unknown,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,multi_run_experiment,85.33,0,1,45735.1,2.0,0
GPU_Cluster_BB,1,54,12,52,24,27657.4,29101.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,88.4,0,1,56758.7,2.0,0
GPU_Cluster_BB,0,104,7,29,16,55253.4,54723.1,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T5,GPU_T1,0,no_commitment,0,single_experiment,146.36,0,1,109976.5,2.0,1
GPU_Cluster_AA,1,63,7,30,21,0.0,79219.7,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,0,single_experiment,195.0,0,0,79219.7,4.0,1
GPU_Cluster_AA,0,0,10,42,14,0.0,10114.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,56.0,0,2,10114.8,2.0,0
GPU_Cluster_BB,0,0,3,9,4,0.0,19682.7,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,79.2,0,1,19682.7,2.0,0
GPU_Cluster_BB,1,1,12,53,29,0.0,44929.1,2,0.0,1,standard,research_consortium,broker_platform,0,0,0,GPU_T2,GPU_T2,2,no_commitment,0,single_experiment,72.5,0,2,44929.1,3.0,0
GPU_Cluster_AA,0,25,11,45,7,0.0,14752.4,2,0.0,1,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T5,0,no_commitment,0,single_experiment,30.0,1,1,14752.4,3.0,0
GPU_Cluster_BB,0,6,2,7,13,15813.3,0.0,2,0.0,0,priority,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,143.0,0,1,15813.3,2.0,1
GPU_Cluster_BB,0,42,3,12,23,0.0,25944.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,121.33,0,1,25944.7,2.0,0
GPU_Cluster_BB,0,31,1,3,20,0.0,31264.3,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,154.75,0,2,31264.3,2.0,1
GPU_Cluster_AA,0,40,11,46,11,0.0,46438.9,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,2,no_commitment,0,multi_run_experiment,36.0,0,0,46438.9,1.0,1
GPU_Cluster_BB,0,124,11,46,6,33945.9,12443.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,146.03,0,3,46388.9,1.0,1
GPU_Cluster_BB,1,351,6,26,23,0.0,37704.8,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.0,0,0,37704.8,2.0,0
GPU_Cluster_BB,0,70,6,24,9,11725.9,35443.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,126.9,0,1,47169.7,2.0,0
GPU_Cluster_BB,0,95,6,24,10,28041.8,31305.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,119.85,0,1,59347.0,2.0,0
GPU_Cluster_BB,1,129,4,14,3,10537.2,9818.9,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,100.0,0,0,20356.1,2.0,0
GPU_Cluster_BB,1,205,5,23,29,35330.1,9572.9,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,90.0,0,0,44903.0,2.0,0
GPU_Cluster_BB,1,80,3,13,31,0.0,43445.7,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,90.0,0,0,43445.7,2.0,0
GPU_Cluster_AA,0,29,10,43,19,0.0,15589.3,1,0.0,0,standard,enterprise_client,enterprise_portal,1,0,11,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,39.0,0,0,15589.3,1.0,1
GPU_Cluster_BB,0,120,4,17,23,10480.9,8035.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,95.2,0,0,18516.5,2.0,0
GPU_Cluster_BB,0,170,8,32,6,29719.2,91180.7,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,2,no_commitment,0,single_experiment,148.0,1,2,120899.9,3.0,1
GPU_Cluster_AA,1,33,7,30,28,30306.5,66876.2,3,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T8,GPU_T8,0,no_commitment,0,single_experiment,315.0,0,0,97182.7,4.0,1
GPU_Cluster_AA,0,203,5,21,25,23417.2,28206.0,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T4,GPU_T4,3,no_commitment,0,multi_run_experiment,67.0,1,0,51623.2,2.0,0
GPU_Cluster_AA,0,74,1,2,9,17025.6,30085.7,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,30.0,0,1,47111.3,1.0,0
GPU_Cluster_BB,0,10,11,48,25,12470.6,16881.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T3,0,no_commitment,0,single_experiment,108.67,0,1,29351.7,2.0,0
GPU_Cluster_BB,0,181,7,31,26,0.0,106395.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,103.7,0,1,106395.0,2.0,0
GPU_Cluster_AA,0,0,2,7,14,0.0,15089.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T3,0,no_commitment,0,single_experiment,60.0,1,0,15089.8,2.0,0
GPU_Cluster_BB,0,1,10,41,10,19511.7,18250.9,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T7,0,no_commitment,0,single_experiment,128.0,0,0,37762.6,2.0,0
GPU_Cluster_BB,0,12,7,29,16,13694.8,0.0,1,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,98.0,0,0,13694.8,1.0,0
GPU_Cluster_AA,1,141,6,24,11,10881.7,22340.3,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,142.0,0,1,33222.0,2.0,1
GPU_Cluster_BB,1,103,7,29,18,24815.8,17930.8,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,94.5,0,0,42746.6,2.0,0
GPU_Cluster_BB,0,44,4,18,29,22791.1,26757.7,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,137.14,0,2,49548.8,3.0,1
GPU_Cluster_BB,1,211,5,21,20,0.0,36426.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,111,single_experiment,100.0,0,0,36426.2,2.0,0
GPU_Cluster_BB,0,15,6,24,11,30080.1,12339.6,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,167.0,0,1,42419.7,2.0,1
GPU_Cluster_BB,0,25,11,46,7,14353.6,18868.9,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,146.2,0,0,33222.5,1.0,1
GPU_Cluster_AA,0,61,4,15,9,35767.7,46288.3,3,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T3,2,no_commitment,0,single_experiment,62.64,0,0,82056.0,3.0,0
GPU_Cluster_AA,0,48,7,30,20,15674.5,37388.4,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,118.0,0,0,53062.9,2.0,0
GPU_Cluster_BB,0,53,3,14,28,12517.9,33196.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,85.85,0,2,45714.8,2.0,0
GPU_Cluster_AA,0,13,3,13,24,0.0,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,1,no_commitment,0,single_experiment,0.0,0,1,0.0,2.0,0
GPU_Cluster_BB,1,437,5,19,2,13680.7,13319.9,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,60.0,0,0,27000.6,2.0,0
GPU_Cluster_BB,0,119,10,43,16,27332.2,70135.5,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,151.2,0,2,97467.7,3.0,1
GPU_Cluster_BB,1,412,8,35,25,0.0,25426.0,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.0,0,0,25426.0,2.0,0
GPU_Cluster_BB,1,241,10,43,19,9138.2,33935.9,1,0.0,0,standard,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,0.0,0,0,43074.1,1.0,0
GPU_Cluster_BB,1,545,1,1,5,0.0,26305.7,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.0,0,0,26305.7,2.0,0
GPU_Cluster_BB,0,181,7,27,7,43685.1,71120.1,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,2,no_commitment,0,single_experiment,86.63,0,2,114805.2,2.0,0
GPU_Cluster_BB,0,2,5,21,15,28568.1,29277.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,81.75,0,1,57845.3,2.0,0
GPU_Cluster_BB,1,198,12,49,5,33733.9,8201.4,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,90.0,0,0,41935.3,2.0,0
GPU_Cluster_BB,0,5,4,17,26,0.0,14683.0,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T5,GPU_T5,1,no_commitment,0,single_experiment,215.0,0,0,14683.0,1.0,1
GPU_Cluster_AA,1,48,10,40,1,20023.5,32799.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,99.0,0,0,52822.7,2.0,0
GPU_Cluster_AA,0,0,10,42,15,0.0,19252.9,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,85.0,0,0,19252.9,2.0,0
GPU_Cluster_BB,1,158,5,22,24,0.0,26298.0,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,31,single_experiment,130.0,0,0,26298.0,1.0,0
GPU_Cluster_BB,1,393,4,16,22,22041.6,15035.7,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,80.0,0,0,37077.3,1.0,0
GPU_Cluster_BB,1,104,5,20,15,6212.4,25430.8,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,170.0,0,0,31643.2,2.0,1
GPU_Cluster_BB,0,69,6,27,30,25318.5,20813.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,140.4,1,1,46131.6,2.0,1
GPU_Cluster_AA,1,22,12,50,8,0.0,34152.4,2,0.0,0,unknown,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,80.0,0,0,34152.4,2.0,0
GPU_Cluster_AA,0,53,4,14,5,19581.9,48291.3,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,140.62,0,1,67873.2,3.0,1
GPU_Cluster_AA,0,30,9,40,28,0.0,15050.7,1,0.0,0,standard,enterprise_client,enterprise_portal,1,0,6,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,65.0,0,0,15050.7,1.0,1
GPU_Cluster_AA,0,204,8,34,20,28930.4,122996.4,2,2.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T3,GPU_T3,0,no_commitment,0,single_experiment,250.5,1,0,151926.8,4.0,1
GPU_Cluster_BB,1,116,9,38,18,12348.3,34595.3,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,96.05,0,0,46943.6,2.0,0
GPU_Cluster_BB,1,364,10,42,16,0.0,23971.9,2,0.0,0,priority,managed_account,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,0,multi_run_experiment,101.5,0,0,23971.9,2.0,0
GPU_Cluster_BB,1,190,4,15,9,20517.4,10080.1,2,0.0,0,standard,research_consortium,broker_platform,0,11,25,GPU_T1,GPU_T1,0,no_commitment,31,multi_run_experiment,70.0,0,0,30597.5,2.0,0
GPU_Cluster_AA,0,178,10,41,2,116674.0,66081.6,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,60.0,0,0,182755.6,2.0,0
GPU_Cluster_AA,1,116,4,15,4,34938.4,60327.0,2,0.0,0,priority,research_consortium,api_direct,0,0,0,GPU_T4,GPU_T4,0,locked_allocation,0,single_experiment,72.0,0,0,95265.4,2.0,0
GPU_Cluster_BB,1,139,6,25,22,0.0,35402.9,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,162.0,0,0,35402.9,3.0,1
GPU_Cluster_BB,0,31,10,42,15,19198.1,21688.9,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,85.0,0,0,40887.0,2.0,0
GPU_Cluster_AA,0,0,11,47,16,7879.8,0.0,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,38.0,0,0,7879.8,1.0,0
GPU_Cluster_BB,0,112,6,26,27,0.0,32840.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,135.0,0,0,32840.7,2.0,0
GPU_Cluster_BB,0,26,3,11,15,0.0,27088.4,2,0.0,0,standard,sponsored_project,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,0.0,0,1,27088.4,2.0,0
GPU_Cluster_BB,1,12,12,53,28,0.0,27301.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,125.8,0,1,27301.9,2.0,0
GPU_Cluster_AA,0,25,11,45,4,32363.2,204955.9,2,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,2,no_commitment,0,multi_run_experiment,48.0,0,0,237319.1,2.0,1
GPU_Cluster_BB,0,99,4,16,22,33518.0,47419.2,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,108.0,0,0,80937.2,2.0,0
GPU_Cluster_AA,0,164,7,29,20,26916.5,91137.3,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,long_term_contract,104.85,0,0,118053.8,2.0,0
GPU_Cluster_BB,0,15,3,13,26,22281.0,0.0,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,108.0,0,0,22281.0,2.0,0
GPU_Cluster_AA,1,66,7,29,16,0.0,36115.8,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,0,single_experiment,195.0,0,1,36115.8,4.0,1
GPU_Cluster_BB,1,33,1,1,6,29642.0,25409.1,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,74.8,0,1,55051.1,2.0,0
GPU_Cluster_BB,0,65,9,38,15,26939.2,106900.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,149.4,0,3,133839.3,2.0,1
GPU_Cluster_BB,0,186,8,35,26,24307.5,17712.1,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T2,GPU_T2,2,no_commitment,0,multi_run_experiment,167.66,0,0,42019.6,3.0,1
GPU_Cluster_AA,1,238,2,6,10,0.0,27816.2,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,54.0,0,0,27816.2,2.0,0
GPU_Cluster_AA,0,0,12,53,30,0.0,20319.6,2,2.0,0,standard,internal_research,broker_platform,1,0,0,GPU_T3,GPU_T3,0,no_commitment,0,single_experiment,106.5,0,0,20319.6,4.0,0
GPU_Cluster_BB,0,44,4,16,20,0.0,24690.7,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,133.33,0,1,24690.7,2.0,0
GPU_Cluster_AA,0,164,7,27,4,0.0,48584.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T6,GPU_T6,0,no_commitment,0,single_experiment,133.04,0,1,48584.1,2.0,0
GPU_Cluster_BB,1,176,7,29,22,34711.3,46308.8,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,139.5,0,0,81020.1,3.0,1
GPU_Cluster_BB,1,351,10,40,3,43215.9,20747.2,2,0.0,0,standard,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,62.0,0,0,63963.1,2.0,0
GPU_Cluster_AA,0,24,2,7,18,0.0,17514.6,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T6,GPU_T6,0,no_commitment,0,single_experiment,70.0,0,0,17514.6,2.0,0
GPU_Cluster_BB,0,81,8,33,13,21488.8,44661.4,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,143.1,1,1,66150.2,3.0,1
GPU_Cluster_BB,0,2,8,35,21,36436.9,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,148.0,0,1,36436.9,2.0,1
GPU_Cluster_AA,0,199,7,31,25,18348.5,23985.3,2,1.0,0,standard,internal_research,api_direct,0,0,0,GPU_T5,GPU_T5,1,no_commitment,0,multi_run_experiment,174.0,1,2,42333.8,3.0,1
GPU_Cluster_AA,0,0,2,8,17,0.0,12532.8,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,43.0,0,0,12532.8,1.0,0
GPU_Cluster_BB,1,156,4,17,26,0.0,31521.8,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,100.0,0,0,31521.8,2.0,0
GPU_Cluster_BB,0,35,5,22,22,16493.7,32405.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,108.9,0,0,48898.8,2.0,0
GPU_Cluster_AA,0,171,4,15,4,12819.9,8377.2,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,multi_run_experiment,85.0,0,0,21197.1,2.0,0
GPU_Cluster_BB,0,76,6,25,17,20406.9,28578.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T2,GPU_T2,6,no_commitment,0,single_experiment,237.2,0,1,48985.1,2.0,1
GPU_Cluster_BB,0,457,8,34,25,0.0,23210.6,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,multi_run_experiment,122.4,0,1,23210.6,2.0,0
GPU_Cluster_BB,0,22,12,51,18,0.0,6877.1,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,65.0,0,0,6877.1,1.0,1
GPU_Cluster_AA,0,176,3,11,12,42448.5,8496.1,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T4,GPU_T4,1,no_commitment,0,multi_run_experiment,40.5,0,1,50944.6,2.0,0
GPU_Cluster_BB,0,6,9,39,22,0.0,47407.9,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T7,GPU_T7,0,no_commitment,0,single_experiment,295.0,0,0,47407.9,2.0,1
GPU_Cluster_BB,0,57,12,50,5,13118.0,25126.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,74.8,0,1,38244.0,2.0,0
GPU_Cluster_AA,0,30,2,6,9,28553.7,55853.9,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T3,1,no_commitment,0,long_term_contract,64.12,0,0,84407.6,2.0,0
GPU_Cluster_BB,1,52,7,28,4,19468.6,16644.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,117.9,0,0,36112.9,2.0,0
GPU_Cluster_AA,0,136,3,13,24,0.0,44978.0,1,0.0,0,unknown,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,multi_run_experiment,0.0,0,0,44978.0,1.0,0
GPU_Cluster_AA,0,0,8,35,22,11361.3,20027.7,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,183.0,1,0,31389.0,2.0,1
GPU_Cluster_BB,0,53,1,5,30,19442.9,60319.9,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,2,no_commitment,0,single_experiment,122.4,0,1,79762.8,2.0,0
GPU_Cluster_AA,1,74,7,30,26,0.0,46262.6,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,186.2,0,0,46262.6,3.0,1
GPU_Cluster_BB,1,202,11,45,2,0.0,62363.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,2,no_commitment,0,single_experiment,94.33,0,0,62363.2,2.0,0
GPU_Cluster_BB,1,365,10,42,17,9694.9,14928.6,2,0.0,0,standard,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.8,0,0,24623.5,2.0,0
GPU_Cluster_AA,1,235,11,47,20,0.0,8617.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,58.32,0,0,8617.5,2.0,0
GPU_Cluster_BB,1,0,4,15,3,22754.2,18754.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,multi_run_experiment,44.6,0,0,41508.6,2.0,0
GPU_Cluster_BB,1,283,10,43,16,43871.7,0.0,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,96.0,0,0,43871.7,2.0,0
