datacenter,canceled_job,hours_before_execution,request_month,request_day,peak_gpu_hours,offpeak_gpu_hours,num_primary_processes,num_auxiliary_processes,num_background_processes,service_tier,client_type,request_channel,returning_client,previous_job_cancellations,successful_previous_jobs,reserved_gpu_type,assigned_gpu_type,resource_modifications,reservation_commitment,workload_profile,estimated_cost_per_hour,reserved_storage_units,special_resource_requests,high_value_client,y_true,y_pred,is_error
GPU_Cluster_AA,1,171,7,3,31569.4,93471.5,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,2,no_commitment,single_experiment,140.0,0,1,1,1,0,True
GPU_Cluster_AA,1,13,1,24,0.0,23850.9,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,88.0,0,0,0,1,0,True
GPU_Cluster_BB,1,23,2,12,9392.9,21290.9,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,79.0,0,1,0,1,0,True
GPU_Cluster_AA,1,76,11,29,0.0,26816.4,2,0.0,0,standard,research_consortium,enterprise_portal,0,0,0,GPU_T5,GPU_T5,0,no_commitment,multi_run_experiment,50.0,0,0,0,1,0,True
GPU_Cluster_BB,1,179,10,1,31487.4,26706.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,108.9,0,2,0,1,0,True
GPU_Cluster_AA,1,44,12,5,39392.8,18755.3,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,70.0,0,0,0,1,0,True
GPU_Cluster_AA,1,302,5,9,0.0,33362.3,1,0.0,0,priority,research_consortium,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,57.5,0,0,0,1,0,True
GPU_Cluster_AA,1,144,3,14,88817.0,154616.4,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T3,1,no_commitment,multi_run_experiment,62.0,0,0,0,1,0,True
GPU_Cluster_AA,1,37,3,24,12003.7,32114.9,2,0.0,0,standard,internal_research,api_direct,1,2,1,GPU_T1,GPU_T1,0,no_commitment,single_experiment,73.75,0,2,0,1,0,True
GPU_Cluster_BB,1,163,4,10,10367.4,39709.5,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,102.6,0,2,0,1,0,True
GPU_Cluster_BB,1,45,8,10,0.0,35157.7,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,140.0,0,2,1,1,0,True
GPU_Cluster_AA,1,31,10,16,25747.7,41759.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,60.0,0,2,0,1,0,True
GPU_Cluster_BB,1,250,8,4,0.0,23840.1,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T2,GPU_T2,0,no_commitment,multi_run_experiment,90.25,0,1,0,1,0,True
GPU_Cluster_BB,1,136,11,22,0.0,42330.0,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,122.4,0,1,0,1,0,True
GPU_Cluster_BB,1,24,1,29,14763.2,18803.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T2,GPU_T2,1,no_commitment,single_experiment,77.25,0,1,0,1,0,True
GPU_Cluster_AA,1,32,11,7,17783.8,65592.9,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,51.84,0,0,0,1,0,True
GPU_Cluster_AA,1,160,6,18,61528.0,54679.5,2,0.0,0,priority,internal_research,api_direct,0,0,0,GPU_T6,GPU_T6,1,no_commitment,single_experiment,165.0,0,0,1,1,0,True
GPU_Cluster_BB,1,50,11,18,13341.3,21561.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,93.6,0,2,0,1,0,True
GPU_Cluster_BB,1,309,5,13,11509.4,16593.7,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,101.0,0,0,0,1,0,True
GPU_Cluster_BB,1,69,9,9,0.0,10325.8,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,62.0,0,0,0,1,0,True
GPU_Cluster_BB,1,33,8,5,0.0,72800.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T2,GPU_T2,0,no_commitment,multi_run_experiment,67.5,0,1,0,1,0,True
GPU_Cluster_BB,1,39,12,9,0.0,34343.5,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,88.0,0,1,0,1,0,True
GPU_Cluster_BB,1,280,8,12,0.0,12820.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T2,GPU_T2,0,no_commitment,single_experiment,94.95,0,1,0,1,0,True
GPU_Cluster_BB,1,43,7,3,0.0,23044.3,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,86.0,0,0,0,1,0,True
GPU_Cluster_BB,1,80,9,16,0.0,23066.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,149.4,0,2,1,1,0,True
GPU_Cluster_BB,1,20,7,11,0.0,18660.9,1,0.0,0,standard,enterprise_client,enterprise_portal,1,3,7,GPU_T1,GPU_T1,0,no_commitment,single_experiment,67.0,0,0,1,1,0,True
GPU_Cluster_AA,1,217,11,12,0.0,7416.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,39.0,0,1,0,1,0,True
GPU_Cluster_AA,1,2,8,12,0.0,57247.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,single_experiment,258.33,0,1,1,1,0,True
GPU_Cluster_BB,1,49,9,2,0.0,54608.6,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,76.5,0,0,0,1,0,True
GPU_Cluster_AA,1,198,10,15,20145.8,65588.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,2,no_commitment,multi_run_experiment,60.83,0,0,0,1,0,True
GPU_Cluster_AA,1,24,1,8,0.0,26264.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,48.0,0,1,0,1,0,True
GPU_Cluster_BB,1,42,1,6,33949.3,31762.6,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,70.72,0,0,0,1,0,True
GPU_Cluster_BB,1,120,1,26,0.0,32398.9,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,79.2,0,2,0,1,0,True
GPU_Cluster_AA,1,79,3,24,0.0,67793.8,2,1.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T3,GPU_T3,0,no_commitment,single_experiment,91.0,0,0,0,1,0,True
GPU_Cluster_AA,1,7,7,18,0.0,9643.8,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T7,GPU_T7,0,no_commitment,single_experiment,255.0,0,0,1,1,0,True
GPU_Cluster_BB,1,30,2,9,9136.9,61228.2,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,90.1,0,1,0,1,0,True
GPU_Cluster_BB,1,134,2,22,21746.1,42741.3,0,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T2,GPU_T2,0,no_commitment,single_experiment,82.44,0,1,0,1,0,True
GPU_Cluster_BB,1,219,8,28,19273.6,29783.9,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T4,1,no_commitment,single_experiment,135.0,0,2,0,1,0,True
GPU_Cluster_BB,1,110,10,9,15271.5,0.0,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,multi_run_experiment,120.0,0,0,0,1,0,True
GPU_Cluster_AA,1,45,12,16,0.0,12344.3,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,43.0,0,0,0,1,0,True
GPU_Cluster_AA,1,54,9,26,40051.6,58256.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,69.13,0,1,0,1,0,True
GPU_Cluster_BB,1,104,12,4,41838.5,0.0,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,109.8,0,1,0,1,0,True
GPU_Cluster_BB,1,42,7,9,26667.6,0.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,130.0,0,2,0,1,0,True
GPU_Cluster_AA,1,302,9,8,0.0,29245.7,2,0.0,0,standard,internal_research,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,84.47,0,0,0,1,0,True
GPU_Cluster_BB,1,8,3,22,17504.2,71648.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,1,no_commitment,single_experiment,158.22,0,0,1,1,0,True
GPU_Cluster_BB,1,1,7,18,0.0,23904.6,1,0.0,0,standard,enterprise_client,enterprise_portal,1,0,16,GPU_T1,GPU_T1,0,no_commitment,single_experiment,65.0,0,1,1,1,0,True
GPU_Cluster_AA,1,59,2,28,41389.2,65376.2,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,86.57,0,1,0,1,0,True
GPU_Cluster_BB,1,9,4,11,14010.9,0.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,95.0,0,0,0,1,0,True
GPU_Cluster_BB,1,176,4,14,35287.7,36524.3,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,90.0,0,0,0,1,0,True
GPU_Cluster_BB,1,32,5,19,31289.1,21259.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,190.0,0,1,1,1,0,True
GPU_Cluster_AA,1,24,3,28,13513.3,85062.6,1,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,58.0,0,0,0,1,0,True
GPU_Cluster_BB,1,156,6,14,0.0,30840.2,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,126.0,0,1,0,1,0,True
GPU_Cluster_AA,1,3,3,17,0.0,13030.9,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T4,0,no_commitment,multi_run_experiment,36.0,0,0,0,1,0,True
GPU_Cluster_BB,1,134,2,25,0.0,14573.7,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,75.0,0,0,0,1,0,True
GPU_Cluster_BB,1,6,2,14,0.0,15266.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,108.0,0,0,0,1,0,True
GPU_Cluster_BB,1,168,10,4,0.0,114558.4,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,82.28,0,0,0,1,0,True
GPU_Cluster_BB,1,10,9,30,0.0,18332.5,1,0.0,0,standard,high_priority_partner,enterprise_portal,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,110.0,0,0,1,1,0,True
GPU_Cluster_BB,1,21,6,12,6543.8,12335.3,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,109.0,0,1,0,1,0,True
GPU_Cluster_AA,1,46,2,24,16328.8,21984.8,2,1.0,0,standard,internal_research,api_direct,0,0,0,GPU_T7,GPU_T7,0,no_commitment,single_experiment,87.0,0,0,0,1,0,True
GPU_Cluster_BB,1,25,7,27,15980.7,20180.6,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,62.0,0,0,0,1,0,True
GPU_Cluster_BB,1,204,8,17,0.0,52078.0,2,1.0,0,standard,internal_research,api_direct,0,0,0,GPU_T2,GPU_T2,3,no_commitment,single_experiment,138.02,0,2,1,1,0,True
GPU_Cluster_BB,1,27,3,6,22215.9,0.0,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,75.0,0,0,0,1,0,True
GPU_Cluster_AA,1,326,6,17,62747.7,126937.1,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,86.7,0,0,0,1,0,True
GPU_Cluster_BB,1,27,4,29,8618.0,13781.9,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,115.0,0,2,0,1,0,True
GPU_Cluster_BB,1,162,7,26,22490.6,125542.2,1,2.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,109.65,0,0,0,1,0,True
GPU_Cluster_BB,1,181,10,11,0.0,28132.8,1,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,3,no_commitment,single_experiment,98.1,0,1,0,1,0,True
GPU_Cluster_BB,1,77,7,11,0.0,14334.5,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,120.0,0,2,0,1,0,True
GPU_Cluster_AA,1,116,6,26,60419.4,105567.9,2,1.0,0,standard,internal_research,api_direct,0,0,0,GPU_T3,GPU_T3,1,no_commitment,single_experiment,145.88,0,0,1,1,0,True
GPU_Cluster_AA,1,203,4,25,0.0,28133.4,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,90.0,0,0,0,1,0,True
GPU_Cluster_AA,1,45,4,8,31101.5,24017.0,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,1,no_commitment,single_experiment,137.0,0,1,1,1,0,True
GPU_Cluster_BB,1,0,6,13,13535.4,27839.6,2,0.0,1,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,80.75,0,1,0,1,0,True
GPU_Cluster_BB,1,23,4,30,11675.0,0.0,1,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,115.0,0,1,0,1,0,True
GPU_Cluster_BB,1,188,8,1,0.0,67936.6,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,single_experiment,85.0,0,0,0,1,0,True
GPU_Cluster_AA,1,7,10,5,10078.6,70731.4,2,0.0,0,standard,research_consortium,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,50.0,0,0,0,1,0,True
GPU_Cluster_BB,1,7,11,10,0.0,33604.5,2,1.0,0,standard,sponsored_project,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,0.0,0,2,0,1,0,True
GPU_Cluster_BB,1,89,11,23,11246.2,29959.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,long_term_contract,72.25,0,2,0,1,0,True
GPU_Cluster_BB,1,98,4,5,0.0,27647.9,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,4,no_commitment,single_experiment,121.5,0,3,0,1,0,True
GPU_Cluster_BB,1,83,4,10,18123.1,0.0,2,1.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,177.75,0,3,1,1,0,True
GPU_Cluster_AA,1,79,12,24,23223.9,59293.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,37.8,0,1,0,1,0,True
GPU_Cluster_BB,1,128,8,9,0.0,87266.1,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,125.0,0,1,0,1,0,True
GPU_Cluster_BB,1,8,12,28,0.0,37234.0,1,0.0,0,standard,enterprise_client,enterprise_portal,1,6,58,GPU_T1,GPU_T1,1,no_commitment,single_experiment,65.0,0,2,1,1,0,True
GPU_Cluster_BB,1,89,11,23,21270.0,29598.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,long_term_contract,72.25,0,2,0,1,0,True
GPU_Cluster_AA,1,22,1,31,17646.3,43646.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,52.8,0,2,0,1,0,True
GPU_Cluster_BB,1,13,6,4,13363.3,0.0,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,160.0,0,0,1,1,0,True
GPU_Cluster_BB,1,116,5,10,0.0,35354.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,135.0,0,3,0,1,0,True
GPU_Cluster_BB,1,30,5,22,9492.2,12654.8,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,144.0,0,0,1,1,0,True
GPU_Cluster_AA,1,105,8,5,62342.2,202100.5,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,185.0,0,0,1,1,0,True
GPU_Cluster_BB,1,69,4,19,0.0,54299.8,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,100.0,0,0,0,1,0,True
GPU_Cluster_BB,1,83,12,26,15852.6,50904.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,105.61,0,1,0,1,0,True
GPU_Cluster_BB,1,31,11,2,16594.0,0.0,2,0.0,0,standard,internal_research,api_direct,1,1,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,85.5,0,1,0,1,0,True
GPU_Cluster_BB,1,9,3,19,42325.9,99022.7,2,3.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,single_experiment,230.84,0,1,1,1,0,True
GPU_Cluster_BB,1,21,12,3,23045.1,64508.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,97.75,0,1,0,1,0,True
GPU_Cluster_AA,1,1,2,22,11138.4,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,1,0,0,GPU_T1,GPU_T4,0,no_commitment,single_experiment,45.0,0,1,0,1,0,True
GPU_Cluster_BB,1,69,3,10,0.0,22287.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,79.2,0,1,0,1,0,True
GPU_Cluster_AA,1,41,11,12,0.0,28838.1,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,40.0,0,0,1,1,0,True
GPU_Cluster_AA,1,91,8,14,38016.8,39963.1,2,0.0,0,priority,internal_research,api_direct,0,0,0,GPU_T6,GPU_T6,0,no_commitment,single_experiment,209.0,0,0,1,1,0,True
GPU_Cluster_AA,1,189,5,11,19977.8,82304.6,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,78.56,0,0,0,1,0,True
GPU_Cluster_AA,1,0,2,12,0.0,0.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,0.0,0,0,0,1,0,True
GPU_Cluster_BB,1,14,11,3,0.0,10248.4,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,112.0,0,1,0,1,0,True
GPU_Cluster_BB,1,12,8,23,0.0,21326.8,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,multi_run_experiment,130.0,0,0,0,1,0,True
GPU_Cluster_BB,1,2,6,22,0.0,11971.6,1,0.0,0,on_demand,managed_account,scheduler_gateway,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,124.0,0,0,0,1,0,True
GPU_Cluster_AA,1,50,9,8,0.0,44175.8,4,1.0,0,standard,internal_research,api_direct,0,0,0,GPU_T8,GPU_T8,0,no_commitment,single_experiment,254.0,0,0,1,1,0,True
GPU_Cluster_AA,1,244,9,20,48468.0,54864.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,80.0,0,1,0,1,0,True
GPU_Cluster_BB,1,119,4,11,0.0,35226.6,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,102.0,0,1,0,1,0,True
GPU_Cluster_BB,1,63,12,13,0.0,24812.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,93.6,0,2,0,1,0,True
GPU_Cluster_BB,1,41,8,4,6621.4,64420.9,2,2.0,0,standard,internal_research,api_direct,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,183.3,0,0,1,1,0,True
GPU_Cluster_BB,1,64,5,17,0.0,23435.7,2,0.0,0,standard,enterprise_client,broker_platform,0,0,0,GPU_T1,GPU_T2,1,no_commitment,multi_run_experiment,140.0,0,0,1,1,0,True
GPU_Cluster_BB,1,9,3,22,0.0,27855.5,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,98.0,0,0,0,1,0,True
GPU_Cluster_AA,1,112,3,15,0.0,42887.5,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,40.0,0,0,1,1,0,True
GPU_Cluster_BB,1,32,10,6,8980.8,71920.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,140.0,0,2,1,1,0,True
GPU_Cluster_BB,1,177,5,8,16323.9,66091.6,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,112.5,0,2,0,1,0,True
GPU_Cluster_BB,1,6,3,3,0.0,41793.3,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,137.0,0,0,1,1,0,True
GPU_Cluster_AA,1,66,8,28,0.0,46117.8,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,112.05,0,0,0,1,0,True
GPU_Cluster_BB,1,126,8,3,0.0,14819.7,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,72.25,0,0,0,1,0,True
GPU_Cluster_BB,1,41,5,30,11437.5,0.0,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,144.9,0,0,1,1,0,True
GPU_Cluster_AA,1,220,8,27,8458.9,0.0,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,1,no_commitment,multi_run_experiment,128.7,0,0,0,1,0,True
GPU_Cluster_AA,1,351,4,8,27274.0,83514.4,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,multi_run_experiment,82.0,0,0,0,1,0,True
GPU_Cluster_BB,1,8,1,11,0.0,14559.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,89.5,0,2,0,1,0,True
GPU_Cluster_AA,1,107,3,9,0.0,22055.1,1,0.0,0,unknown,research_consortium,broker_platform,0,0,0,GPU_T5,GPU_T5,1,no_commitment,multi_run_experiment,72.0,0,0,0,1,0,True
GPU_Cluster_BB,1,10,7,9,33523.3,24830.5,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,130.0,0,1,0,1,0,True
GPU_Cluster_BB,1,2,8,3,0.0,11258.5,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,166.0,0,0,1,1,0,True
GPU_Cluster_BB,1,4,12,25,42704.4,0.0,1,0.0,0,on_demand,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,80.0,0,0,0,1,0,True
GPU_Cluster_BB,1,24,6,27,11122.3,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,2,no_commitment,single_experiment,166.0,0,0,1,1,0,True
GPU_Cluster_BB,1,39,2,27,0.0,19311.8,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,67.5,0,0,0,1,0,True
GPU_Cluster_BB,1,47,5,15,13958.4,24933.4,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,125.0,0,0,0,1,0,True
GPU_Cluster_BB,1,68,10,11,35521.9,28380.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T2,0,no_commitment,multi_run_experiment,89.25,0,1,0,1,0,True
GPU_Cluster_BB,1,85,4,13,20511.9,50976.5,3,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,202.5,0,2,1,1,0,True
GPU_Cluster_BB,1,50,10,30,32374.6,50524.4,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,162.4,0,1,1,1,0,True
GPU_Cluster_BB,1,3,11,19,0.0,12350.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,95.0,0,1,0,1,0,True
GPU_Cluster_BB,1,55,3,16,19907.9,43011.1,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,74.8,0,0,0,1,0,True
GPU_Cluster_AA,1,14,3,14,50286.3,78895.3,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,43.0,0,1,0,1,0,True
